,Age,Attrition,DistanceFromHome,Education,EmployeeID,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
83,23,0,12.5,4,88,1,1,701.87,1.0,23,8,0,4.0,2,4,0,2,3.0,4.0,2.0,2,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
84,41,0,5.625,2,89,0,1,713.31,6.0,19,8,2,8.0,0,5,1,2,4.0,2.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,47,0,0.625,3,90,0,2,888.42,3.0,16,8,1,5.0,2,0,0,0,2.0,3.0,3.0,4,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86,42,0,1.875,4,91,1,1,141.82999999999998,2.0,22,8,0,16.0,0,1,0,0,1.0,4.0,3.0,1,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87,29,0,13.75,4,92,1,2,745.68,1.0,22,8,0,4.0,1,4,0,2,4.0,3.0,2.0,2,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
88,42,0,4.375,4,93,1,3,289.38,0.0,12,8,1,4.0,3,3,1,0,3.0,3.0,3.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
89,32,0,1.25,3,94,1,2,747.11,1.0,13,8,0,8.0,0,8,0,7,3.0,2.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
90,48,0,8.125,4,95,1,4,1281.02,3.0,16,8,1,15.0,2,0,0,0,1.0,3.0,1.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
91,37,0,5.0,5,96,1,2,710.7099999999999,4.0,12,8,0,13.0,2,7,6,7,3.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
92,30,0,15.625,4,97,1,1,699.4,7.0,21,8,1,4.0,0,2,2,2,4.0,3.0,4.0,3,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
93,26,0,17.5,3,98,0,5,669.63,1.0,15,8,3,8.0,3,8,7,7,3.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
94,42,0,1.25,2,99,0,1,277.28999999999996,3.0,13,8,2,14.0,2,1,0,0,1.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95,21,1,5.625,3,100,0,4,2323.75,1.0,12,8,0,3.0,5,3,1,2,1.0,2.0,3.0,2,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96,36,0,17.5,3,101,1,2,316.15999999999997,4.0,22,8,0,7.0,4,1,0,0,4.0,4.0,3.0,1,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97,36,0,3.75,3,102,0,2,620.23,4.0,13,8,1,16.0,2,13,1,12,1.0,4.0,3.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
98,57,0,13.125,4,103,1,5,2490.93,2.0,18,8,0,15.0,2,3,1,2,4.0,3.0,3.0,1,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
99,40,0,5.0,3,104,1,2,661.31,3.0,14,8,1,10.0,3,7,1,7,4.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
100,21,0,0.625,5,105,0,2,372.19,1.0,14,8,0,3.0,2,3,2,2,1.0,4.0,2.0,1,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
101,33,1,17.5,2,106,0,5,722.93,1.0,21,8,1,1.0,3,1,0,0,4.0,3.0,3.0,1,4,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
102,37,0,3.125,3,107,1,4,278.71999999999997,6.0,19,8,0,17.0,3,5,0,3,3.0,1.0,3.0,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
103,46,0,1.25,4,108,0,2,398.45,2.0,11,8,0,7.0,3,1,0,0,3.0,3.0,4.0,3,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
104,41,1,10.0,1,109,0,1,365.3,1.0,11,8,0,8.0,3,8,7,7,1.0,2.0,3.0,4,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
105,50,0,5.625,3,110,0,3,1285.44,6.0,15,8,0,20.0,2,4,1,3,4.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106,40,1,5.0,3,111,0,1,1121.6399999999999,2.0,20,8,0,8.0,2,6,1,0,3.0,3.0,3.0,2,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
107,21,1,6.25,2,113,1,1,698.49,1.0,12,8,1,1.0,2,1,0,0,3.0,2.0,3.0,3,3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
108,29,0,0.625,3,114,0,2,866.7099999999999,9.0,12,8,1,6.0,6,3,1,2,4.0,4.0,3.0,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
109,35,0,18.125,3,115,0,3,650.39,9.0,15,8,0,10.0,2,1,0,0,3.0,2.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
110,28,0,1.25,2,117,1,3,371.53999999999996,1.0,12,8,0,7.0,2,7,0,7,2.0,4.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
111,49,0,1.25,3,118,1,2,676.52,8.0,14,8,1,26.0,3,5,0,0,2.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
112,51,0,0.625,2,119,1,1,533.65,4.0,22,8,1,18.0,2,7,0,7,3.0,4.0,2.0,3,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
113,36,0,9.375,2,120,1,1,1258.27,4.0,12,8,0,6.0,1,2,2,2,4.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
114,34,1,4.375,3,121,1,1,730.2099999999999,8.0,25,8,1,9.0,3,5,0,4,1.0,4.0,2.0,3,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
115,55,0,16.25,3,122,1,1,1358.24,2.0,13,8,0,30.0,3,5,1,2,3.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
116,24,0,0.625,3,123,0,5,376.60999999999996,1.0,18,8,3,5.0,4,5,0,3,4.0,3.0,4.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
117,30,0,1.875,3,124,0,2,775.8399999999999,1.0,13,8,0,1.0,3,1,0,0,3.0,2.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
118,22,0,10.0,5,126,1,1,388.83,1.0,19,8,2,2.0,3,2,1,2,1.0,2.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
119,36,0,0.625,3,127,0,5,2552.68,1.0,12,8,1,10.0,3,10,9,0,2.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
120,30,1,1.875,2,128,1,3,146.76999999999998,9.0,19,8,0,3.0,2,1,0,0,3.0,4.0,3.0,2,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
121,37,0,6.25,1,129,1,1,1734.33,1.0,14,8,1,18.0,3,18,12,17,4.0,1.0,2.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
122,40,0,3.75,2,130,1,3,563.16,7.0,14,8,2,8.0,3,5,1,3,4.0,2.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123,42,0,1.25,3,131,0,4,1434.03,3.0,12,8,1,8.0,2,5,1,2,2.0,1.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
124,37,0,5.625,1,132,1,3,577.1999999999999,2.0,11,8,1,18.0,3,1,0,1,3.0,2.0,2.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
125,43,0,6.25,2,133,0,1,600.2099999999999,1.0,11,8,0,25.0,2,25,3,9,1.0,2.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
126,40,0,3.75,2,134,0,1,344.10999999999996,6.0,13,8,0,20.0,2,1,0,0,2.0,3.0,3.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
127,54,0,5.625,3,135,0,2,821.99,4.0,23,8,1,24.0,2,4,1,2,1.0,1.0,2.0,2,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
128,34,0,17.5,3,136,1,1,738.01,9.0,20,8,1,6.0,3,3,1,2,3.0,3.0,3.0,3,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129,31,0,6.25,4,137,1,3,284.31,1.0,15,8,1,13.0,2,13,3,12,2.0,1.0,1.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
130,43,0,16.875,4,139,1,2,517.01,4.0,18,8,1,8.0,3,5,0,2,3.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
131,25,0,4.375,2,140,1,1,1122.29,1.0,19,8,1,5.0,2,5,1,3,2.0,4.0,3.0,4,3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132,37,0,0.625,3,141,1,3,261.03999999999996,3.0,22,8,0,15.0,5,13,10,7,2.0,3.0,3.0,2,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133,31,0,15.0,1,142,1,3,577.1999999999999,1.0,13,8,1,4.0,2,4,3,2,4.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
134,39,0,16.25,4,143,0,1,398.71,1.0,20,8,1,21.0,5,21,1,6,2.0,3.0,3.0,1,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
135,56,0,12.5,4,144,0,3,691.73,9.0,14,8,0,36.0,1,7,7,7,3.0,1.0,2.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
136,30,0,3.125,4,145,0,2,703.3,0.0,17,8,1,6.0,2,5,4,4,2.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
137,41,0,4.375,3,146,0,3,361.65999999999997,1.0,14,8,0,10.0,2,10,0,7,2.0,1.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
138,28,0,4.375,3,147,1,3,1554.4099999999999,1.0,13,8,0,10.0,2,10,1,8,3.0,1.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
139,25,1,3.125,2,148,0,3,345.8,5.0,13,8,0,6.0,3,2,0,2,1.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
140,52,0,16.25,2,149,0,2,438.75,2.0,21,8,0,28.0,2,5,0,4,4.0,3.0,3.0,2,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
141,45,0,1.25,3,150,0,1,662.74,3.0,14,8,1,8.0,4,2,0,2,1.0,4.0,2.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
142,52,0,7.5,3,151,1,2,634.14,2.0,11,8,1,31.0,3,5,1,4,4.0,4.0,1.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
143,42,0,6.25,3,152,0,2,368.81,2.0,13,8,1,19.0,0,5,0,2,1.0,3.0,3.0,2,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
144,30,0,15.625,3,153,1,1,312.78,2.0,20,8,1,11.0,5,5,0,2,3.0,4.0,3.0,3,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
145,60,0,6.25,3,154,0,1,294.96999999999997,5.0,18,8,1,33.0,4,29,11,10,1.0,1.0,1.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
146,46,0,11.875,4,155,0,1,534.04,2.0,14,8,0,19.0,5,10,0,8,3.0,3.0,2.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
147,42,0,11.25,4,156,1,4,1716.78,0.0,13,8,2,7.0,2,6,0,4,4.0,4.0,4.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
148,24,1,16.875,2,157,1,1,1354.86,1.0,17,8,1,6.0,0,5,1,4,1.0,2.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
149,34,1,3.125,3,158,1,2,1786.72,0.0,20,8,1,3.0,3,2,1,0,4.0,3.0,2.0,3,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
150,38,0,1.875,3,159,0,2,637.91,1.0,11,8,1,1.0,3,1,0,0,4.0,4.0,3.0,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
151,40,0,16.25,4,160,0,1,452.65999999999997,0.0,18,8,1,21.0,2,20,1,12,3.0,3.0,3.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
152,26,0,1.875,2,161,0,4,316.68,1.0,24,8,0,3.0,2,3,0,2,1.0,4.0,1.0,4,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
153,30,0,9.375,3,162,0,2,309.4,4.0,18,8,3,9.0,2,5,1,4,3.0,4.0,1.0,2,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
154,29,0,5.0,3,163,0,3,2526.0299999999997,1.0,11,8,0,10.0,3,10,0,7,2.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
155,29,1,11.875,4,164,1,3,232.7,5.0,16,8,1,6.0,4,2,1,1,3.0,2.0,4.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
156,19,1,2.5,3,165,1,1,993.7199999999999,1.0,15,8,2,1.0,2,1,0,0,1.0,4.0,4.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
157,30,0,1.25,4,166,0,3,667.03,0.0,15,8,1,10.0,2,9,7,8,3.0,1.0,3.0,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
158,57,0,1.25,2,167,1,4,819.78,3.0,12,8,1,32.0,3,1,0,0,1.0,4.0,2.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
159,50,0,6.25,4,168,0,3,622.31,0.0,12,8,0,28.0,3,27,15,7,2.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
160,30,0,6.25,2,169,1,3,2454.4,0.0,22,8,1,12.0,3,11,6,7,3.0,4.0,2.0,3,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
161,60,0,10.0,3,170,0,4,304.07,4.0,20,8,0,22.0,4,18,13,11,3.0,1.0,4.0,3,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
162,47,0,0.625,3,171,1,5,1764.1,5.0,16,8,2,20.0,2,5,0,4,1.0,4.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
163,46,0,2.5,1,172,1,1,872.56,6.0,21,8,1,26.0,3,3,0,1,1.0,3.0,1.0,2,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
164,35,0,9.375,2,173,0,2,702.78,0.0,12,8,1,6.0,2,5,4,3,4.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
165,54,0,1.25,4,174,1,2,1161.94,7.0,11,8,3,19.0,2,1,0,0,3.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
166,34,0,5.0,2,175,1,1,317.07,3.0,11,8,2,14.0,2,7,5,7,4.0,3.0,3.0,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
167,46,0,1.25,3,176,1,1,1148.81,2.0,18,8,0,15.0,3,3,1,2,3.0,4.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
168,31,0,4.375,3,177,1,2,694.5899999999999,1.0,14,8,1,13.0,3,13,0,8,3.0,2.0,4.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
