Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
34,Yes,Travel_Frequently,Research & Development,3.125,3,Medical,158,Male,2,Research Scientist,Divorced,1786.72,0.0,20,8,1,3.0,3,2,1,0,4.0,3.0,2.0,3,4
38,No,Travel_Frequently,Sales,1.875,3,Marketing,159,Female,2,Sales Executive,Married,637.91,1.0,11,8,1,1.0,3,1,0,0,4.0,4.0,3.0,3,3
40,No,Travel_Rarely,Sales,16.25,4,Marketing,160,Female,1,Sales Executive,Married,452.66,0.0,18,8,1,21.0,2,20,1,12,3.0,3.0,3.0,2,3
26,No,Travel_Rarely,Research & Development,1.875,2,Medical,161,Female,4,Healthcare Representative,Divorced,316.68,1.0,24,8,0,3.0,2,3,0,2,1.0,4.0,1.0,4,4
30,No,Non-Travel,Research & Development,9.375,3,Medical,162,Female,2,Sales Executive,Married,309.4,4.0,18,8,3,9.0,2,5,1,4,3.0,4.0,1.0,2,3
29,No,Travel_Rarely,Research & Development,5.0,3,Medical,163,Female,3,Manufacturing Director,Married,2526.03,1.0,11,8,0,10.0,3,10,0,7,2.0,3.0,3.0,3,3
29,Yes,Travel_Rarely,Research & Development,11.875,4,Life Sciences,164,Male,3,Research Scientist,Married,232.7,5.0,16,8,1,6.0,4,2,1,1,3.0,2.0,4.0,2,3
19,Yes,Travel_Rarely,Research & Development,2.5,3,Medical,165,Male,1,Sales Executive,Single,993.72,1.0,15,8,2,1.0,2,1,0,0,1.0,4.0,4.0,3,3
30,No,Non-Travel,Research & Development,1.25,4,Life Sciences,166,Female,3,Research Scientist,Married,667.03,0.0,15,8,1,10.0,2,9,7,8,3.0,1.0,3.0,3,3
57,No,Travel_Rarely,Research & Development,1.25,2,Life Sciences,167,Male,4,Research Scientist,Divorced,819.78,3.0,12,8,1,32.0,3,1,0,0,1.0,4.0,2.0,3,3
50,No,Travel_Rarely,Sales,6.25,4,Life Sciences,168,Female,3,Manager,Married,622.31,0.0,12,8,0,28.0,3,27,15,7,2.0,3.0,3.0,3,3
30,No,Non-Travel,Sales,6.25,2,Life Sciences,169,Male,3,Laboratory Technician,Single,2454.4,0.0,22,8,1,12.0,3,11,6,7,3.0,4.0,2.0,3,4
60,No,Travel_Frequently,Research & Development,10.0,3,Life Sciences,170,Female,4,Laboratory Technician,Married,304.07,4.0,20,8,0,22.0,4,18,13,11,3.0,1.0,4.0,3,4
47,No,Travel_Rarely,Research & Development,0.625,3,Technical Degree,171,Male,5,Manufacturing Director,Divorced,1764.1,5.0,16,8,2,20.0,2,5,0,4,1.0,4.0,3.0,2,3
46,No,Travel_Rarely,Sales,2.5,1,Technical Degree,172,Male,1,Laboratory Technician,Married,872.56,6.0,21,8,1,26.0,3,3,0,1,1.0,3.0,1.0,2,4
35,No,Travel_Rarely,Research & Development,9.375,2,Medical,173,Female,2,Laboratory Technician,Single,702.78,0.0,12,8,1,6.0,2,5,4,3,4.0,3.0,3.0,3,3
54,No,Travel_Rarely,Research & Development,1.25,4,Medical,174,Male,2,Human Resources,Single,1161.94,7.0,11,8,3,19.0,2,1,0,0,3.0,3.0,3.0,3,3
34,No,Travel_Rarely,Sales,5.0,2,Life Sciences,175,Male,1,Laboratory Technician,Divorced,317.07,3.0,11,8,2,14.0,2,7,5,7,4.0,3.0,3.0,4,3
46,No,Travel_Rarely,Research & Development,1.25,3,Life Sciences,176,Male,1,Healthcare Representative,Married,1148.81,2.0,18,8,0,15.0,3,3,1,2,3.0,4.0,3.0,2,3
31,No,Travel_Rarely,Research & Development,4.375,3,Life Sciences,177,Male,2,Research Director,Divorced,694.5899999999999,1.0,14,8,1,13.0,3,13,0,8,3.0,2.0,4.0,3,3
33,Yes,Travel_Rarely,Research & Development,6.25,3,Life Sciences,178,Female,4,Research Director,Married,874.64,7.0,22,8,0,15.0,2,7,7,7,2.0,3.0,4.0,2,4
33,Yes,Travel_Rarely,Sales,3.125,4,Marketing,179,Male,2,Research Director,Divorced,864.76,7.0,25,8,0,8.0,5,4,1,3,1.0,4.0,3.0,3,4
30,No,Travel_Rarely,Research & Development,1.25,3,Life Sciences,180,Male,1,Sales Executive,Single,630.5,0.0,12,8,1,4.0,4,3,1,2,4.0,2.0,3.0,3,3
35,No,Travel_Rarely,Research & Development,7.5,2,Medical,181,Female,2,Sales Representative,Married,365.17,4.0,23,8,1,10.0,2,8,0,0,4.0,3.0,3.0,1,4
31,Yes,Travel_Frequently,Research & Development,13.75,2,Medical,182,Female,2,Sales Executive,Married,739.5699999999999,3.0,15,8,2,12.0,2,1,0,0,1.0,3.0,3.0,2,3
34,Yes,Travel_Frequently,Sales,10.625,1,Marketing,183,Male,1,Research Director,Divorced,260.13,9.0,22,8,1,11.0,5,3,0,2,2.0,1.0,3.0,4,4
42,No,Travel_Frequently,Research & Development,1.25,4,Medical,184,Female,1,Research Scientist,Married,387.01,4.0,15,8,3,8.0,3,2,2,0,2.0,3.0,3.0,2,3
36,No,Non-Travel,Research & Development,1.875,4,Medical,185,Male,1,Research Scientist,Single,523.25,1.0,11,8,0,10.0,3,10,9,7,2.0,4.0,2.0,3,3
22,Yes,Travel_Frequently,Research & Development,4.375,3,Medical,186,Female,2,Laboratory Technician,Single,492.05,5.0,13,8,2,4.0,2,2,1,2,3.0,3.0,3.0,3,3
48,No,Travel_Rarely,Research & Development,3.75,3,Medical,187,Male,1,Laboratory Technician,Married,1411.02,2.0,14,8,1,14.0,6,9,6,7,2.0,4.0,3.0,3,3
55,No,Travel_Rarely,Research & Development,0.625,3,Medical,188,Female,1,Sales Executive,Single,1564.03,3.0,11,8,0,37.0,5,10,7,7,1.0,2.0,3.0,3,3
41,No,Non-Travel,Research & Development,1.875,2,Life Sciences,189,Female,2,Research Scientist,Single,1291.6799999999998,7.0,17,8,1,16.0,2,14,1,10,4.0,4.0,3.0,2,3
35,No,Travel_Rarely,Research & Development,13.75,3,Medical,190,Female,1,Sales Representative,Married,385.58,9.0,18,8,0,15.0,2,11,6,9,2.0,3.0,3.0,2,3
40,No,Travel_Rarely,Research & Development,9.375,3,Life Sciences,191,Female,2,Laboratory Technician,Single,334.23,7.0,14,8,0,22.0,1,20,5,13,2.0,3.0,3.0,3,3
39,No,Travel_Frequently,Research & Development,7.5,1,Medical,192,Male,1,Research Scientist,Married,1298.83,1.0,16,8,1,8.0,3,8,0,7,3.0,3.0,3.0,3,3
31,No,Travel_Rarely,Research & Development,0.625,4,Life Sciences,193,Male,3,Research Director,Single,798.4599999999999,4.0,13,8,2,10.0,2,6,0,5,2.0,4.0,4.0,2,3
42,No,Travel_Rarely,Research & Development,3.125,3,Medical,194,Male,3,Sales Executive,Married,700.6999999999999,1.0,14,8,0,10.0,3,10,5,8,4.0,1.0,2.0,3,3
45,No,Travel_Rarely,Research & Development,1.25,1,Medical,195,Female,4,Sales Executive,Married,572.52,0.0,23,8,0,9.0,2,8,3,7,4.0,2.0,4.0,3,4
29,No,Travel_Rarely,Research & Development,3.125,3,Medical,197,Male,1,Research Scientist,Divorced,666.9,4.0,11,8,0,8.0,3,3,1,2,4.0,4.0,4.0,2,3
33,No,Travel_Rarely,Research & Development,10.0,3,Medical,198,Female,1,Laboratory Technician,Divorced,271.7,4.0,16,8,0,10.0,2,6,0,5,1.0,3.0,3.0,3,3
31,No,Travel_Rarely,Research & Development,1.25,4,Life Sciences,199,Female,1,Sales Executive,Divorced,378.17,9.0,14,8,2,10.0,2,5,0,1,3.0,4.0,2.0,3,3
18,Yes,Travel_Frequently,Research & Development,1.25,3,Technical Degree,200,Male,1,Sales Executive,Single,450.84,1.0,18,8,2,0.0,4,0,0,0,2.0,2.0,3.0,4,3
40,No,Non-Travel,Research & Development,0.625,4,Technical Degree,201,Female,2,Laboratory Technician,Divorced,398.84,3.0,19,8,0,20.0,3,1,0,1,3.0,1.0,3.0,2,3
41,No,Non-Travel,Research & Development,14.375,3,Life Sciences,202,Male,2,Manufacturing Director,Single,347.1,2.0,15,8,2,10.0,2,8,0,7,1.0,3.0,3.0,2,3
26,No,Travel_Rarely,Research & Development,5.625,4,Medical,203,Male,3,Healthcare Representative,Divorced,350.09,5.0,17,8,3,8.0,3,0,0,0,1.0,3.0,3.0,2,3
35,No,Travel_Rarely,Research & Development,10.0,4,Medical,204,Male,2,Human Resources,Single,1238.38,1.0,15,8,0,5.0,2,5,0,3,1.0,3.0,3.0,2,3
34,No,Travel_Rarely,Research & Development,16.25,3,Medical,205,Male,1,Laboratory Technician,Single,680.81,1.0,19,8,1,10.0,3,10,5,7,4.0,4.0,3.0,2,3
26,Yes,Travel_Rarely,Sales,0.625,3,Marketing,206,Female,2,Manufacturing Director,Single,315.38,1.0,22,8,0,1.0,3,1,0,0,3.0,4.0,1.0,1,4
37,No,Travel_Rarely,Research & Development,5.0,1,Life Sciences,207,Male,1,Sales Executive,Single,545.0899999999999,4.0,16,8,1,12.0,5,6,1,2,2.0,4.0,4.0,3,3
46,No,Travel_Frequently,Research & Development,2.5,1,Medical,208,Male,5,Human Resources,Married,378.43,5.0,13,8,0,28.0,3,2,1,2,1.0,3.0,2.0,3,3
41,No,Travel_Rarely,Research & Development,15.0,1,Life Sciences,209,Male,1,Research Director,Married,345.93,7.0,14,8,1,22.0,2,18,11,8,2.0,1.0,3.0,3,3
37,No,Non-Travel,Research & Development,4.375,2,Medical,210,Male,1,Sales Executive,Divorced,263.64,1.0,16,8,1,9.0,3,9,7,7,1.0,2.0,3.0,3,3
32,Yes,Non-Travel,Research & Development,4.375,2,Life Sciences,212,Female,2,Research Director,Married,428.74,8.0,22,8,0,6.0,4,4,1,2,4.0,3.0,3.0,2,4
24,No,Travel_Frequently,Sales,13.75,3,Life Sciences,213,Female,1,Healthcare Representative,Married,381.55,0.0,14,8,2,3.0,5,2,2,1,4.0,4.0,3.0,2,3
38,No,Travel_Rarely,Research & Development,3.125,3,Life Sciences,214,Female,1,Research Scientist,Married,2005.51,3.0,16,8,1,18.0,2,1,0,0,3.0,3.0,3.0,3,3
37,No,Travel_Rarely,Research & Development,0.625,4,Technical Degree,215,Female,5,Research Scientist,Married,512.72,6.0,11,8,2,8.0,3,6,4,3,2.0,2.0,2.0,3,3
49,No,Travel_Rarely,Sales,13.125,1,Life Sciences,216,Male,1,Sales Executive,Divorced,521.43,1.0,18,8,2,31.0,2,31,0,9,4.0,3.0,3.0,1,3
24,No,Travel_Rarely,Sales,0.625,3,Marketing,217,Female,1,Sales Executive,Married,442.91,1.0,15,8,2,6.0,2,6,1,4,2.0,4.0,3.0,2,3
26,No,Travel_Rarely,Research & Development,11.875,4,Technical Degree,218,Female,4,Sales Executive,Married,1559.22,1.0,14,8,1,6.0,6,5,1,4,1.0,2.0,4.0,3,3
24,No,Travel_Rarely,Sales,4.375,3,Medical,219,Female,1,Laboratory Technician,Married,160.16,1.0,12,8,0,1.0,4,1,0,0,4.0,2.0,3.0,1,3
50,No,Travel_Frequently,Sales,1.25,2,Marketing,220,Male,1,Sales Executive,Married,384.8,1.0,14,8,3,32.0,2,32,10,7,1.0,2.0,3.0,3,3
25,No,Travel_Rarely,Research & Development,1.25,3,Life Sciences,221,Male,1,Research Scientist,Married,2482.22,1.0,16,8,0,7.0,3,7,0,6,2.0,3.0,3.0,2,3
24,Yes,Travel_Frequently,Research & Development,1.25,3,Medical,222,Male,2,Research Scientist,Married,509.47,1.0,21,8,0,6.0,3,6,1,2,1.0,3.0,3.0,3,4
30,Yes,Travel_Frequently,Research & Development,5.625,3,Other,223,Male,2,Healthcare Representative,Married,887.25,1.0,14,8,0,1.0,2,1,0,0,2.0,1.0,4.0,3,3
34,No,Travel_Rarely,Sales,3.75,2,Life Sciences,224,Male,4,Research Director,Married,1332.24,1.0,12,8,1,6.0,4,6,1,3,2.0,4.0,3.0,3,3
31,Yes,Travel_Rarely,Research & Development,5.625,1,Medical,225,Female,1,Sales Representative,Divorced,2463.11,2.0,12,8,2,9.0,2,3,1,2,2.0,1.0,1.0,2,3
35,No,Travel_Rarely,Research & Development,1.25,3,Life Sciences,226,Female,5,Sales Executive,Single,324.48,4.0,17,8,3,9.0,3,3,0,2,1.0,4.0,3.0,3,3
31,No,Travel_Rarely,Sales,0.625,3,Marketing,227,Female,2,Sales Executive,Divorced,840.4499999999999,4.0,17,8,0,13.0,3,7,5,7,1.0,4.0,4.0,3,3
27,No,Travel_Rarely,Sales,13.75,4,Medical,228,Male,1,Sales Representative,Divorced,286.78,0.0,14,8,1,6.0,4,5,0,3,1.0,3.0,2.0,3,3
37,No,Travel_Rarely,Sales,5.625,4,Marketing,229,Female,2,Laboratory Technician,Married,271.18,4.0,14,8,0,17.0,3,3,1,0,4.0,3.0,2.0,3,3
20,No,Travel_Rarely,Research & Development,10.625,4,Medical,230,Female,1,Sales Representative,Single,298.09,1.0,13,8,2,1.0,3,1,0,0,4.0,2.0,4.0,1,3
42,No,Travel_Rarely,Research & Development,17.5,4,Life Sciences,231,Female,2,Manufacturing Director,Married,343.85,1.0,15,8,0,10.0,5,10,2,2,3.0,4.0,3.0,3,3
43,No,Travel_Rarely,Research & Development,6.25,5,Technical Degree,232,Female,2,Sales Executive,Divorced,348.79,4.0,11,8,0,21.0,3,1,0,0,2.0,4.0,2.0,3,3
38,No,Travel_Rarely,Human Resources,1.25,4,Medical,233,Male,1,Human Resources,Single,261.82,3.0,17,8,1,8.0,5,0,0,0,3.0,1.0,2.0,4,3
43,No,Travel_Frequently,Sales,2.5,3,Medical,234,Female,2,Healthcare Representative,Divorced,444.47,3.0,11,8,1,10.0,5,8,4,7,4.0,3.0,3.0,3,3
48,No,Travel_Rarely,Research & Development,5.0,1,Medical,235,Male,2,Laboratory Technician,Married,698.88,7.0,13,8,1,21.0,3,3,0,2,4.0,1.0,1.0,4,3
44,No,Travel_Rarely,Sales,18.125,4,Marketing,236,Male,2,Sales Executive,Single,253.63,4.0,22,8,3,10.0,4,2,0,2,1.0,3.0,4.0,4,4
34,No,Travel_Rarely,Research & Development,8.125,4,Life Sciences,237,Female,1,Laboratory Technician,Divorced,304.33,1.0,20,8,2,8.0,3,8,0,6,3.0,3.0,3.0,2,4
27,Yes,Travel_Rarely,Sales,16.875,3,Life Sciences,238,Male,2,Research Scientist,Divorced,298.09,0.0,18,8,0,5.0,0,4,0,2,3.0,1.0,3.0,3,3
21,No,Travel_Rarely,Sales,10.0,2,Life Sciences,239,Male,3,Sales Executive,Single,1134.38,1.0,11,8,1,3.0,2,3,1,2,3.0,3.0,3.0,1,3
44,No,Travel_Rarely,Research & Development,1.25,2,Life Sciences,240,Male,1,Laboratory Technician,Married,521.43,4.0,14,8,1,26.0,2,2,0,1,4.0,4.0,4.0,3,3
22,No,Travel_Rarely,Research & Development,1.25,2,Medical,241,Female,2,Laboratory Technician,Married,2540.85,0.0,14,8,0,3.0,3,2,2,2,1.0,3.0,3.0,2,3
33,No,Travel_Rarely,Sales,8.125,4,Marketing,242,Female,2,Manufacturing Director,Divorced,593.8399999999999,0.0,18,8,1,6.0,2,5,1,2,3.0,3.0,3.0,3,3
32,No,Travel_Rarely,Research & Development,0.625,1,Life Sciences,243,Female,1,Healthcare Representative,Married,392.86,1.0,16,8,1,6.0,3,6,0,5,1.0,4.0,2.0,3,3
30,No,Travel_Frequently,Research & Development,2.5,5,Technical Degree,244,Male,3,Manager,Divorced,750.36,1.0,17,8,0,1.0,3,1,0,0,3.0,3.0,3.0,3,3
53,No,Travel_Rarely,Research & Development,15.0,3,Other,245,Female,3,Manager,Single,294.97,7.0,11,8,1,18.0,2,14,8,10,4.0,1.0,4.0,2,3
34,No,Travel_Rarely,Research & Development,0.625,5,Medical,246,Male,1,Research Scientist,Married,699.53,1.0,12,8,0,10.0,0,10,8,8,2.0,4.0,2.0,3,3
45,Yes,Travel_Frequently,Research & Development,11.875,4,Life Sciences,247,Male,3,Research Director,Married,447.33,2.0,13,8,1,5.0,5,1,0,0,1.0,1.0,3.0,3,3
26,No,Travel_Rarely,Research & Development,4.375,2,Life Sciences,248,Male,1,Manufacturing Director,Married,709.02,1.0,13,8,1,3.0,5,3,0,2,3.0,4.0,3.0,4,3
37,No,Travel_Rarely,Research & Development,2.5,3,Medical,249,Male,1,Manager,Married,1284.9199999999998,1.0,14,8,0,10.0,3,10,7,8,3.0,3.0,3.0,2,3
29,No,Travel_Rarely,Research & Development,1.25,3,Life Sciences,250,Female,1,Healthcare Representative,Married,540.41,1.0,17,8,3,6.0,2,6,1,2,2.0,3.0,2.0,3,3
35,No,Travel_Rarely,Research & Development,6.25,5,Medical,251,Female,4,Laboratory Technician,Single,1749.54,1.0,11,8,0,17.0,3,17,11,8,2.0,4.0,3.0,3,3
33,No,Travel_Frequently,Research & Development,5.0,3,Technical Degree,252,Male,2,Laboratory Technician,Divorced,1178.97,3.0,25,8,1,15.0,3,13,4,7,3.0,4.0,1.0,3,4
54,No,Travel_Rarely,Research & Development,3.125,2,Life Sciences,253,Female,2,Sales Executive,Married,521.8199999999999,2.0,19,8,1,16.0,4,9,7,1,3.0,2.0,4.0,2,3
36,No,Travel_Rarely,Research & Development,5.0,3,Life Sciences,254,Male,2,Research Scientist,Divorced,768.9499999999999,2.0,13,8,1,13.0,3,3,0,2,2.0,2.0,3.0,2,3
27,No,Travel_Rarely,Sales,5.625,3,Marketing,255,Male,5,Research Director,Single,779.0899999999999,0.0,14,8,1,5.0,3,4,1,1,1.0,4.0,3.0,1,3
20,Yes,Travel_Rarely,Research & Development,0.625,3,Life Sciences,256,Male,5,Sales Representative,Single,801.06,1.0,12,8,3,1.0,2,1,1,1,4.0,3.0,3.0,2,3
33,Yes,Travel_Frequently,Research & Development,9.375,4,Medical,257,Female,1,Laboratory Technician,Single,312.78,1.0,11,8,0,10.0,3,10,9,7,1.0,1.0,3.0,3,3
35,No,Non-Travel,Research & Development,1.25,1,Medical,258,Male,1,Research Scientist,Married,2436.2,1.0,19,8,1,1.0,2,1,0,0,3.0,3.0,3.0,4,3
23,No,Travel_Rarely,Research & Development,1.25,3,Life Sciences,259,Male,1,Healthcare Representative,Married,992.81,2.0,11,8,1,5.0,3,3,0,2,1.0,1.0,4.0,3,3
25,No,Travel_Rarely,Research & Development,6.875,3,Medical,260,Male,2,Manufacturing Director,Married,1312.48,0.0,11,8,1,4.0,3,3,1,2,4.0,2.0,3.0,3,3
38,No,Travel_Rarely,Research & Development,10.0,3,Life Sciences,261,Male,5,Research Scientist,Single,1918.28,0.0,20,8,1,8.0,3,7,0,5,4.0,4.0,3.0,2,4
29,No,Travel_Frequently,Sales,1.25,4,Life Sciences,262,Male,4,Healthcare Representative,Divorced,844.87,1.0,18,8,3,10.0,3,10,2,8,2.0,4.0,3.0,2,3
48,No,Travel_Rarely,Research & Development,10.0,3,Technical Degree,263,Male,1,Sales Executive,Married,1264.12,3.0,13,8,0,12.0,2,2,2,2,2.0,2.0,3.0,4,3
27,No,Travel_Frequently,Sales,2.5,3,Technical Degree,264,Male,5,Laboratory Technician,Divorced,285.22,1.0,12,8,0,6.0,5,6,0,4,4.0,4.0,3.0,3,3
37,No,Travel_Rarely,Research & Development,10.0,3,Life Sciences,265,Male,3,Manager,Single,440.44,3.0,11,8,0,4.0,2,1,0,0,4.0,4.0,3.0,4,3
50,No,Travel_Rarely,Sales,3.125,3,Medical,266,Male,1,Laboratory Technician,Married,711.49,1.0,19,8,1,20.0,2,20,3,8,4.0,3.0,3.0,4,3
34,No,Travel_Rarely,Research & Development,11.25,1,Medical,267,Male,1,Healthcare Representative,Single,351.39,1.0,21,8,1,9.0,2,8,7,7,4.0,2.0,4.0,3,4
24,Yes,Travel_Rarely,Research & Development,10.625,2,Life Sciences,268,Female,1,Healthcare Representative,Single,325.13,9.0,12,8,0,4.0,3,2,2,0,1.0,3.0,3.0,1,3
39,No,Travel_Rarely,Research & Development,7.5,5,Medical,269,Female,1,Sales Representative,Single,808.5999999999999,1.0,14,8,2,20.0,2,20,11,10,4.0,3.0,3.0,3,3
32,No,Travel_Rarely,Research & Development,1.25,3,Life Sciences,270,Male,5,Research Scientist,Single,394.94,1.0,11,8,0,10.0,5,10,0,8,4.0,4.0,2.0,1,3
50,Yes,Travel_Frequently,Research & Development,2.5,2,Medical,271,Male,4,Sales Representative,Married,575.12,3.0,14,8,1,18.0,2,4,1,3,2.0,3.0,3.0,2,3
38,No,Travel_Rarely,Research & Development,5.625,4,Life Sciences,272,Male,1,Sales Executive,Single,560.56,0.0,12,8,1,10.0,2,9,1,8,2.0,4.0,2.0,2,3
27,No,Travel_Rarely,Research & Development,6.25,3,Medical,273,Male,5,Research Scientist,Married,1721.85,1.0,23,8,1,9.0,3,9,0,7,3.0,1.0,3.0,2,4
47,No,Travel_Rarely,Research & Development,1.25,3,Medical,275,Female,5,Sales Executive,Single,652.73,2.0,17,8,0,20.0,3,7,1,7,4.0,1.0,3.0,3,3
40,No,Travel_Frequently,Research & Development,1.875,4,Medical,276,Female,3,Human Resources,Married,666.38,5.0,18,8,0,20.0,2,18,1,12,4.0,1.0,3.0,3,3
53,No,Travel_Rarely,Research & Development,4.375,1,Life Sciences,277,Male,2,Laboratory Technician,Married,371.67,3.0,18,8,1,32.0,2,5,1,3,3.0,3.0,3.0,3,3
41,No,Travel_Rarely,Sales,3.75,3,Medical,278,Male,1,Sales Executive,Divorced,1331.07,3.0,24,8,3,23.0,3,21,12,6,2.0,4.0,2.0,3,4
60,No,Travel_Rarely,Research & Development,5.0,2,Life Sciences,279,Female,5,Laboratory Technician,Single,692.77,8.0,20,8,0,10.0,3,2,2,2,1.0,1.0,3.0,4,4
27,No,Travel_Frequently,Research & Development,18.125,1,Life Sciences,280,Male,2,Manufacturing Director,Divorced,562.25,1.0,14,8,0,9.0,2,9,1,7,4.0,1.0,2.0,2,3
41,No,Travel_Rarely,Research & Development,1.875,3,Medical,281,Male,1,Manufacturing Director,Married,943.8,1.0,16,8,0,22.0,2,22,2,10,4.0,3.0,3.0,3,3
50,No,Travel_Rarely,Sales,5.625,3,Life Sciences,282,Male,2,Research Scientist,Married,301.86,7.0,25,8,1,4.0,0,2,2,2,4.0,2.0,3.0,4,4
28,Yes,Travel_Rarely,Sales,1.25,4,Life Sciences,283,Male,3,Research Scientist,Single,269.75,7.0,18,8,3,10.0,0,7,3,7,1.0,2.0,3.0,2,3
36,No,Non-Travel,Research & Development,6.25,4,Technical Degree,284,Female,2,Research Scientist,Married,539.76,9.0,19,8,1,10.0,3,8,0,5,1.0,1.0,3.0,3,3
38,No,Travel_Rarely,Research & Development,0.625,3,Medical,285,Female,3,Manager,Single,1250.47,4.0,13,8,1,10.0,2,1,0,0,3.0,3.0,4.0,3,3
44,No,Non-Travel,Research & Development,5.0,2,Life Sciences,286,Male,1,Research Scientist,Single,1755.39,2.0,12,8,0,9.0,6,5,1,4,1.0,3.0,3.0,2,3
47,No,Travel_Frequently,Research & Development,16.875,3,Life Sciences,287,Male,1,Research Scientist,Divorced,707.3299999999999,9.0,22,8,1,28.0,6,22,11,13,4.0,3.0,2.0,2,4
30,No,Travel_Rarely,Research & Development,5.0,3,Life Sciences,288,Male,2,Sales Executive,Divorced,677.17,7.0,14,8,1,10.0,3,8,7,7,3.0,4.0,2.0,3,3
29,No,Travel_Rarely,Research & Development,0.625,2,Medical,289,Female,1,Sales Executive,Single,1387.49,1.0,13,8,3,1.0,2,1,0,0,3.0,3.0,3.0,3,3
42,Yes,Travel_Frequently,Research & Development,6.25,1,Life Sciences,290,Female,1,Sales Executive,Divorced,651.3,6.0,21,8,3,7.0,3,2,2,2,3.0,3.0,3.0,3,4
43,No,Travel_Frequently,Research & Development,16.25,1,Life Sciences,291,Male,1,Laboratory Technician,Married,1761.37,3.0,11,8,2,7.0,3,2,2,2,4.0,4.0,3.0,3,3
34,No,Travel_Rarely,Research & Development,1.25,5,Technical Degree,292,Male,2,Healthcare Representative,Single,649.87,3.0,12,8,2,10.0,2,5,4,3,2.0,3.0,3.0,4,3
23,No,Travel_Rarely,Sales,8.125,3,Marketing,293,Male,5,Sales Executive,Married,548.73,1.0,11,8,1,5.0,4,4,0,2,2.0,1.0,4.0,3,3
39,No,Travel_Rarely,Sales,1.25,4,Marketing,294,Female,4,Healthcare Representative,Married,1803.36,9.0,12,8,3,12.0,3,8,3,6,3.0,2.0,1.0,2,3
56,No,Travel_Rarely,Research & Development,1.25,4,Medical,295,Male,1,Manager,Married,265.46,7.0,12,8,0,30.0,6,10,1,1,3.0,4.0,2.0,3,3
40,No,Travel_Rarely,Sales,5.625,3,Marketing,296,Male,2,Research Scientist,Single,269.49,0.0,14,8,0,5.0,3,4,2,3,4.0,4.0,2.0,3,3
27,No,Travel_Rarely,Research & Development,6.25,3,Life Sciences,297,Female,1,Laboratory Technician,Single,384.28,8.0,13,8,0,9.0,6,7,0,7,4.0,1.0,1.0,3,3
29,No,Travel_Rarely,Sales,12.5,3,Marketing,298,Female,2,Manager,Divorced,380.38,1.0,15,8,1,2.0,3,2,2,2,4.0,2.0,3.0,2,3
53,No,Travel_Rarely,Research & Development,5.625,3,Life Sciences,299,Female,3,Laboratory Technician,Single,625.17,2.0,18,8,0,19.0,2,2,2,2,4.0,4.0,3.0,3,3
35,No,Non-Travel,Research & Development,3.125,1,Medical,300,Male,1,Healthcare Representative,Divorced,671.1899999999999,2.0,18,8,2,16.0,4,1,0,0,4.0,1.0,4.0,3,3
38,No,Travel_Rarely,Sales,6.25,3,Medical,302,Male,4,Laboratory Technician,Married,2362.36,6.0,12,8,2,6.0,5,1,0,1,4.0,3.0,1.0,3,3
34,No,Travel_Rarely,Research & Development,12.5,3,Medical,303,Female,3,Laboratory Technician,Divorced,746.7199999999999,3.0,19,8,1,7.0,4,0,0,0,2.0,1.0,3.0,2,3
52,No,Travel_Rarely,Sales,13.125,5,Technical Degree,304,Male,3,Manager,Married,375.57,1.0,11,8,1,34.0,2,34,1,16,3.0,1.0,4.0,3,3
33,Yes,Travel_Rarely,Research & Development,0.625,2,Medical,305,Male,3,Laboratory Technician,Single,373.23,1.0,17,8,3,10.0,2,10,7,8,4.0,4.0,2.0,3,3
25,No,Travel_Rarely,Research & Development,5.0,3,Life Sciences,306,Male,2,Research Scientist,Single,972.92,1.0,15,8,0,6.0,3,6,1,4,3.0,4.0,2.0,3,3
45,No,Travel_Rarely,Sales,1.25,3,Life Sciences,307,Male,3,Healthcare Representative,Single,789.62,0.0,14,8,0,9.0,2,8,3,1,2.0,3.0,3.0,3,3
23,No,Travel_Rarely,Research & Development,14.375,1,Life Sciences,308,Female,2,Research Scientist,Single,2252.64,1.0,17,8,1,2.0,2,2,0,2,1.0,3.0,3.0,1,3
34,No,Travel_Rarely,Research & Development,7.5,3,Technical Degree,310,Male,1,Research Scientist,Single,585.65,1.0,12,8,0,6.0,3,6,1,4,4.0,4.0,3.0,3,3
55,Yes,Travel_Rarely,Human Resources,4.375,3,Human Resources,311,Male,4,Laboratory Technician,Married,965.64,5.0,12,8,0,24.0,2,5,1,4,4.0,1.0,3.0,3,3
36,No,Non-Travel,Research & Development,4.375,2,Life Sciences,312,Male,5,Sales Executive,Single,1512.03,1.0,18,8,1,10.0,2,10,0,9,1.0,1.0,3.0,1,3
52,No,Non-Travel,Research & Development,0.625,4,Life Sciences,313,Male,5,Sales Executive,Married,1265.94,0.0,18,8,2,5.0,2,4,1,2,4.0,4.0,3.0,3,3
